w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
136	1111223242334434	1123231412243344	11148	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.967	
134	1111223242333444	1123211324324434	10327	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.164	
152	1111223243432344	1123241312234434	11399	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.934	
131	1111223234432344	1213121322434434	17909	fallback_evaluated_by_x_component_coloring	0	no		4	5	11.095	
156	1111223322343444	1213121344223344	17954	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.216	
142	1111223243243344	1122132313442434	7210	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	7.464	
158	1111223322344434	1211132344223344	12386	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.006	
157	1111223322344344	1213211234432434	18858	fallback_evaluated_by_x_component_coloring	0	no		3	4	6.194	
165	1111223323243444	1231121344223344	20924	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.237	
168	1111223323423444	1213122343144234	18147	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.729	
169	1111223323424344	1234121132233444	23794	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.220	
170	1111223323424434	1231121344232344	20926	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.388	
171	1111223323442344	1123241233124434	11380	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.167	
166	1111223323244344	1231121242333444	20852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	11	9.990	
174	1111223324233444	1231121232443344	20824	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.320	
109	1111223233243444	1213211224334344	18821	fallback_evaluated_by_x_component_coloring	0	no		5	7	41.117	
176	1111223324234434	1234121321432344	23905	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.764	
178	1111223324243434	1234111232324344	23590	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.048	
179	1111223324323444	1231121422343344	20932	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.012	
180	1111223324324344	1231121322344434	20876	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.564	
110	1111223233244344	1213211324423434	18912	fallback_evaluated_by_x_component_coloring	0	no		8	5	47.587	
181	1111223324324434	1123231142243344	11037	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.046	
167	1111223323244434	1213211344223344	18932	fallback_evaluated_by_x_component_coloring	0	no		6	5	31.406	
145	1111223243324344	1122133421342434	7515	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	18	44.132	
182	1111223324342344	1122132431324434	7311	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.018	
139	1111223243233444	1122132313424434	7208	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	18	73.087	
187	1111223324432344	1231141222334434	21573	fallback_evaluated_by_x_component_coloring	0	no		5	6	28.553	
188	1111223324432434	1123243141223344	11523	fallback_evaluated_by_x_component_coloring	0	no		3	3	3.046	
185	1111223324423344	1123211344232434	10355	fallback_evaluated_by_x_component_coloring	0	no		4	7	31.842	
191	1111223342234344	1213121323442434	17920	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.069	
190	1111223342233444	1123211323444234	10319	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.668	
194	1111223342243434	1234121213324344	23826	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.565	
195	1111223342323444	1213122334144234	18121	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.046	
197	1111223342324434	1234121314232344	23889	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.033	
201	1111223342423344	1234111223342434	23577	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.068	
175	1111223324234344	1122121333442434	6700	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	21	60.668	
204	1111223342432434	1234121323124344	23909	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.009	
203	1111223342432344	1123241312234434	11399	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.914	
207	1111223344223434	1213142321243344	18765	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.118	
208	1111223344232344	1213231212434434	19641	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.695	
206	1111223344223344	1213243114232434	20066	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.866	
211	1111223422333444	1234121123324434	23785	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.965	
186	1111223324423434	1213122143243344	18058	fallback_evaluated_by_x_component_coloring	0	no		6	7	39.922	
183	1111223324342434	1213122431324344	18188	fallback_evaluated_by_x_component_coloring	0	no		8	5	53.643	
216	1111223423233444	1213122132434434	18021	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.938	
209	1111223344232434	1213122431324344	18188	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.164	
212	1111223422334344	1123241132243434	11324	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.839	
219	1111223423243344	1123231142423434	11046	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.261	
239	1111223432324434	1234121123342344	23786	fallback_evaluated_by_x_component_coloring	1	no		1	2	0.004	
233	1111223432234344	1213122133442434	18032	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.716	
222	1111223423324344	1213122142343434	18054	fallback_evaluated_by_x_component_coloring	0	no		4	4	13.799	
245	1111223432432344	1122133142234434	7376	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	14	7.838	
248	1111223434223344	1212132133442434	15734	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	13	6.415	
257	1111232223433444	1231114232234344	20783	fallback_evaluated_by_x_component_coloring	0	no		3	5	5.892	
259	1111232223434434	1213213244132344	19334	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.227	
261	1111232223443434	1213212433124344	19177	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.434	
258	1111232223434344	1123211344232434	10355	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.034	
269	1111232232344344	1231112324423434	20694	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.024	
271	1111232232433444	1123211423324434	10369	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.891	
268	1111232232343444	1122112334324434	6457	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.800	
193	1111223342243344	1213211423432434	18956	fallback_evaluated_by_x_component_coloring	0	no		8	5	47.826	
275	1111232232443434	1231112324423344	20693	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.146	
272	1111232232434344	1123211423342434	10371	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.863	
273	1111232232434434	1123213412243344	10764	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.427	
280	1111232233423444	1231112324243344	20685	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.101	
238	1111223432324344	1123122143342434	9484	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	19	147.308	
278	1111232233244344	1231114223432434	20780	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.522	
283	1111232233442344	1213212433124434	19178	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.903	
281	1111232233424344	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.196	
277	1111232233243444	1213211434223344	18974	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	12	11.439	
282	1111232233424434	1123213214243344	10693	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.037	
292	1111232234324344	1123214321243434	10954	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.326	
286	1111232234233444	1213214321324344	19536	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.335	
284	1111232233442434	1213114223324344	17802	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.345	
297	1111232234423344	1123212331442434	10512	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.037	
304	1111232242334434	1213213442132344	19404	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.564	
303	1111232242334344	1213211324243434	18904	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.402	
16	1111222323343444	1211132243324344	12325	fallback_evaluated_by_x_component_coloring	0	no		12	7	438.981	
289	1111232234243344	1122113432423434	6646	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	8.638	
310	1111232243243344	1112223434312434	1474	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.620	
307	1111232243233444	1112223431434234	1457	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.664	
305	1111232242343344	1123211324324434	10327	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.791	
312	1111232243323444	1231112423243344	20727	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.965	
302	1111232242333444	1112223413344234	1436	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.168	
311	1111232243243434	1213213412423344	19352	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.808	
320	1111232243432344	1213213412234434	19343	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.205	
177	1111223324243344	1231141222333444	21571	fallback_evaluated_by_x_component_coloring	0	no		10	8	125.079	
325	1111232322344344	1231112234324434	20633	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.040	
308	1111232243234344	1123213212443434	10679	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.195	
315	1111232243342344	1213112423324434	17761	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.192	
329	1111232322434434	1213112234432344	17669	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.583	
324	1111232322343444	1213214123324344	19422	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.392	
333	1111232323243444	1231112233444234	20625	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.036	
316	1111232243342434	1213112423324344	17760	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.756	
337	1111232323424344	1234112233142434	23688	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.205	
318	1111232243423344	1213213214243434	19274	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.996	
150	1111223243423344	1122131324243434	7048	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	16	30	149.349	
343	1111232324234344	1213112233442434	17654	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.719	
346	1111232324243434	1234112132324344	23632	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.038	
347	1111232324323444	1123213241344234	10736	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	10	0.840	
334	1111232323244344	1213213244312434	19338	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.011	
349	1111232324324434	1213214231342344	19482	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	6	0.110	
342	1111232324233444	1123214321324434	10957	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.466	
328	1111232322434344	1122113234342434	6529	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	6.450	
350	1111232324342344	1213112233424434	17652	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.949	
355	1111232324432344	1213114232234434	17814	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.311	
358	1111232342233444	1213213213444234	19269	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.385	
327	1111232322433444	1231112243234344	20648	fallback_evaluated_by_x_component_coloring	0	no		4	5	12.550	
369	1111232342423344	1212113324342434	15165	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.745	
380	1111232422334344	1231114234232434	20801	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.711	
381	1111232422334434	1234112123342344	23618	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.011	
382	1111232422343344	1234112123323444	23615	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027	
353	1111232324423344	1213214132342434	19441	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.025	
385	1111232423234344	1234112231432434	23682	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.235	
345	1111232324243344	1213214321324434	19537	fallback_evaluated_by_x_component_coloring	0	no		2	7	11.381	
388	1111232423243434	1234112231423344	23679	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.038	
379	1111232422333444	1231112243243344	20650	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.318	
389	1111232423323444	1213112243344234	17687	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.837	
391	1111232423324434	1234112132432344	23639	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.123	
387	1111232423243344	1213213144223434	19247	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.218	
395	1111232423423344	1213214342132434	19573	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.298	
384	1111232423233444	1123213122434434	10621	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.761	
392	1111232423342344	1213112232434434	17643	fallback_evaluated_by_x_component_coloring	0	no		3	4	5.372	
411	1111232432423344	1234112132233444	23626	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.229	
413	1111232432432344	1213212134234434	19014	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.039	
442	1111234232233444	1213211423423344	18953	fallback_proved_zero	0	no		0	4	0.192	
445	1111234232243344	1123211323442434	10318	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.504	
416	1111232434223344	1234112132233444	23626	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.897	
361	1111232342243344	1213112223443434	17631	fallback_evaluated_by_x_component_coloring	0	no		4	5	14.445	
406	1111232432324344	1123212143342434	10462	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	7.790	
390	1111232423324344	1123212143342434	10462	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	12.461	
469	1112122233434434	1122331424132344	8686	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.376	
471	1112122233443434	1231211224334344	21791	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.525	
331	1111232322443434	1213214134223344	19448	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	18	113.330	
474	1112122234334434	1231214321233444	22500	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.172	
473	1112122234334344	1231214321342434	22509	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.434	
475	1112122234343344	1231412321324434	23269	fallback_evaluated_by_x_component_coloring	0	no		3	4	5.597	
479	1112122323344344	1231214122333444	22381	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.980	
481	1112122323433444	1211312243243344	13852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	9	6.562	
39	1111222333243444	1123122143324434	9482	fallback_evaluated_by_x_component_coloring	0	no		18	9	354.373	
482	1112122323434344	1211213342243434	12668	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	12.189	
488	1112122324334434	1231213241243344	22279	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.408	
487	1112122324334344	1211314232243434	13988	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.426	
490	1112122324343434	1231214231423344	22455	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.150	
348	1111232324324344	1213214132243434	19436	fallback_evaluated_by_x_component_coloring	0	no		6	8	66.808	
493	1112122332344344	1231112234324434	20633	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.092	
465	1112122233344344	1122331214432434	8580	fallback_evaluated_by_x_component_coloring	0	no		5	7	47.952	
495	1112122332433444	1231213244314234	22309	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.446	
489	1112122324343344	1122313244312434	8250	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.457	
196	1111223342324344	1122131324243434	7048	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	16	30	149.650	
496	1112122332434344	1231214132233444	22402	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.281	
497	1112122332434434	1211213342243344	12667	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	15	11.677	
468	1112122233434344	1211213323244434	12641	fallback_evaluated_by_x_component_coloring	0	no		8	6	60.149	
508	1112122333442434	1231423114223344	23495	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.723	
507	1112122333442344	1121223343124434	4374	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.532	
513	1112122334243344	1231214231323444	22449	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.543	
514	1112122334243434	1231423121423344	23511	fallback_evaluated_by_x_component_coloring	-1	no		2	3	0.650	
515	1112122334323444	1211314232344234	13994	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.138	
511	1112122334234344	1211323231442434	14488	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.418	
499	1112122332443434	1211213342243344	12667	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	17.312	
518	1112122334342344	1231214122334434	22383	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.230	
517	1112122334324434	1211323142432344	14437	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.848	
516	1112122334324344	1211324321342434	14733	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.372	
526	1112122342333444	1231423112234434	23481	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.293	
521	1112122334423344	1211312243243434	13853	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.018	
519	1112122334342434	1231412122334344	23144	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.670	
527	1112122342334344	1211324312243434	14707	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.625	
492	1112122332343444	1211322124334344	14183	fallback_evaluated_by_x_component_coloring	0	no		4	7	33.000	
542	1112122343423344	1231213214243434	22244	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.446	
531	1112122343233444	1121323214324434	5891	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.381	
534	1112122343243344	1121323213442434	5882	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.509	
551	1112123223433444	1211321243234434	14061	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.486	
552	1112123223434344	1231421342132434	23473	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.204	
549	1112123223344344	1231211432323444	21933	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.533	
562	1112123232343444	1122311324324434	7819	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.142	
243	1111223432423344	1213122143342434	18064	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	14	31	715.377	
566	1112123232434344	1231421314232434	23428	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.177	
548	1112123223343444	1231421132324434	23339	fallback_evaluated_by_x_component_coloring	0	no		2	4	5.982	
571	1112123233243444	1231421312423344	23420	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	6	0.278	
559	1112123224343344	1122311432324434	7877	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.085	
567	1112123232434434	1231211434232344	21946	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	1.692	
504	1112122333423444	1231214132243344	22405	fallback_evaluated_by_x_component_coloring	0	no		5	7	32.818	
575	1112123233424344	1231421314232434	23428	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.179	
574	1112123233423444	1231211324344234	21880	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.219	
576	1112123233424434	1231411223342344	23114	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.187	
565	1112123232433444	1211221334434234	12789	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.965	
5	1111222233433444	1122113324324434	6583	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	16	13	585.887	
586	1112123234324344	1231211432342434	21937	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.142	
583	1112123234243344	1211321432432434	14166	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.769	
601	1112123243233444	1122311423434234	7869	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.157	
604	1112123243243344	1211321423423434	14148	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.068	
612	1112123243423344	1211321434232434	14171	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.350	
558	1112123224334434	1211322431342344	14362	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	12.987	
596	1112123242333444	1211322314434234	14277	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	10	10.107	
631	1112123323424344	1231411232243434	23126	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.562	
599	1112123242343344	1211322434312434	14386	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.499	
577	1112123233442344	1211221334324434	12781	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	16	13.118	
2	1111222233343444	1112223314324434		timeout						1200.019	TaskTimeoutError: pairing exceeded the per-task time limit
655	1112123342243344	1231421312432434	23423	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.133	
658	1112123342324344	1231421324132434	23459	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.512	
663	1112123342423344	1211321423342434	14145	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.903	
673	1112123422333444	1231421123344234	23326	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.065	
597	1112123242334344	1211321224343434	14018	fallback_evaluated_by_x_component_coloring	0	no		4	6	22.710	
733	1112132232433444	1122312433124434	8090	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.897	
478	1112122323343444	1211322142334344	14223	fallback_evaluated_by_x_component_coloring	0	no		8	6	97.911	
734	1112132232434344	1231421312233444	23409	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.829	
735	1112132232434434	1231112434232344	20758	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.467	
743	1112132233424344	1231423112233444	23479	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.029	
652	1112123342233444	1211322412334344	14334	fallback_evaluated_by_x_component_coloring	0	no		4	6	14.467	
742	1112132233423444	1231211324243344	21873	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	1.935	
745	1112132233442344	1231411223234434	23108	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.525	
739	1112132233243444	1231112434223344	20756	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.626	
751	1112132234243344	1122312433412434	8095	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.220	
748	1112132234233444	1121323421324434	5983	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.886	
744	1112132233424434	1211312423243344	13929	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	11	10.945	
769	1112132243233444	1211321323444234	14093	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.443	
759	1112132234423344	1122331421432434	8672	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.772	
771	1112132243234434	1231412321432344	23275	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.192	
754	1112132234324344	1122313421432434	8288	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	10	9.540	
773	1112132243243434	1211312324423344	13895	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.325	
780	1112132243423344	1231412312233444	23241	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.755	
572	1112123233244344	1211322413432434	14352	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	20	165.315	
770	1112132243234344	1122331212443434	8555	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.641	
786	1112132322343444	1211314234223344	14000	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.195	
789	1112132322433444	1231213244314234	22309	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.810	
782	1112132243432344	1211212334324434	12529	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.733	
791	1112132322434434	1211314234232344	14002	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.151	
746	1112132233442434	1231212413324344	22120	fallback_evaluated_by_x_component_coloring	0	no		5	5	16.662	
799	1112132323424344	1231412132243434	23168	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.304	
642	1112123324324344	1211221333442434	12772	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	17	126.868	
790	1112132322434344	1211312234243434	13832	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.270	
647	1112123324423344	1211221333442434	12772	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	17	126.157	
808	1112132324243434	1231214132324344	22408	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.327	
772	1112132243243344	1231112432423434	20752	fallback_evaluated_by_x_component_coloring	0	no		6	4	17.620	
805	1112132324234344	1122334121432434	8742	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.019	
815	1112132324423344	1211213342342434	12673	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	10	0.951	
783	1112132243432434	1231212413324344	22120	fallback_evaluated_by_x_component_coloring	0	no		5	5	16.677	
826	1112132342324344	1231412213342434	23199	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	1	9	0.333	
831	1112132342423344	1122314314232434	8440	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.252	
823	1112132342243344	1211314223423434	13980	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.098	
842	1112132422334344	1231412213233444	23190	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.068	
810	1112132324324344	1122313241342434	8227	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	10	7.910	
844	1112132422343344	1231412123323444	23153	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.418	
820	1112132342233444	1121223334414234	4354	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.894	
843	1112132422334434	1231412123233444	23148	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.551	
847	1112132423234344	1231423121432434	23514	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.345	
467	1112122233433444	1122313214243344	8185	fallback_evaluated_by_x_component_coloring	0	no		9	10	153.932	
851	1112132423323444	1231412122343344	23146	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.955	
850	1112132423243434	1231214231324344	22450	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.402	
853	1112132423324434	1211213342432344	12677	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	1.209	
852	1112132423324344	1211312233442434	13826	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.915	
855	1112132423342434	1231412132324344	23170	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.169	
857	1112132423423344	1122313243142434	8238	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.065	
875	1112132432432344	1231213142234434	22202	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.198	
876	1112132432432434	1231214233124344	22461	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.492	
878	1112132434223344	1211314232342434	13993	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.515	
894	1112134223324344	1231421321342434	23439	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.191	
904	1112134232233444	1231421212334344	23354	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.070	
907	1112134232243344	1231421213423434	23370	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.007	
